"file_name","id","source_org","source_file","original_id","type","name","address","city","state","zip_code","county","location_description","phone","url","latitude","longitude","latlng_source","date_from","date_to","SNAP","WIC","FMNP","fresh_produce","food_bucks","free_distribution","open_to_spec_group","data_issues","group_by_cluster","group_id","fuzzy_group_within_cluster","merged_record"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","241","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","29148","","MEGA DELI","995 Greensburg Pike","East Pittsburgh","PA",15112,"ALLEGHENY","","","",40.416763,-79.839432,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",239,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","242","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","30367","convenience store","SHEETZ 476","3025 Babcock Boulevard","Pittsburgh","PA",15237,"ALLEGHENY","","","",40.515194,-80.008842,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","243","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","31294","supermarket","PLEASANT HILLS SHOP N SAVE","649 Old Clairton Road","Pittsburgh","PA",15236,"ALLEGHENY","","","",40.324081,-79.957176,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","244","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","31675","convenience store","SHEETZ 678","973 William Flynn Highway","Glenshaw","PA",15116,"ALLEGHENY","","","",40.513885,-79.952347,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","245","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","31947","","NEWS CORNER STORE","A15 Monroeville Mall","Monroeville","PA",15146,"ALLEGHENY","","","",40.43055,-79.79483,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","246","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","31991","","4TH E WOOD MARKET","245 Fourth Avenue","Pittsburgh","PA",15222,"ALLEGHENY","","","",40.439518,-80.001625,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",163,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","248","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","32886","convenience store","ONE STOP MINI MART","751 E Warrington Avenue","Pittsburgh","PA",15210,"ALLEGHENY","","","",40.421852,-79.994423,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",9,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","249","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","34059","convenience store","CVS PHARMACY 4008","242 Fifth Avenue","Pittsburgh","PA",15222,"ALLEGHENY","","","",40.440914,-80.000961,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","250","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","34060","convenience store","CVS PHARMACY 4085","6100 Penn Avenue","Pittsburgh","PA",15206,"ALLEGHENY","","","",40.461014,-79.923668,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",248,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","251","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","34061","convenience store","CVS PHARMACY 4133","520 Penn Avenue","Wilkinsburg","PA",15221,"ALLEGHENY","","","",40.444298,-79.886826,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","252","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","34824","convenience store","RITE AID 10936","519 Penn Avenue","Pittsburgh","PA",15222,"ALLEGHENY","","","",40.442417,-80.003326,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","253","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","34828","convenience store","RITE AID 10910","4927 Homeville Road","West Mifflin","PA",15122,"ALLEGHENY","","","",40.381924,-79.87751,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","254","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","34902","supermarket","ROJELS FOODS LLC/ BETHEL PARK SHOP N SAVE","5001 Library Road","Bethel Park","PA",15102,"ALLEGHENY","","","",40.342155,-80.025978,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",252,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","255","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","34967","supermarket","PENN HILLS SHOP N SAVE","2820 Main Street","Pittsburgh","PA",15235,"ALLEGHENY","","","",40.475769,-79.78627,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","256","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","35193","convenience store","RITE AID 10926","1222 Brownsville Road","Pittsburgh","PA",15210,"ALLEGHENY","","","",40.403358,-79.989929,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",218,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","257","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","35214","","MCKEESPORT VALERO","231 Fifth Avenue","McKeesport","PA",15132,"ALLEGHENY","","","",40.351181,-79.865479,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",255,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","258","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","36184","convenience store","7-ELEVEN 36140","1001 Western Avenue","Pittsburgh","PA",15233,"ALLEGHENY","","","",40.451183,-80.019157,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","259","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","36288","","SUPER MART","1761 Pine Hollow Road","McKees Rocks","PA",15136,"ALLEGHENY","","","",40.475864,-80.100143,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","260","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","36357","supermarket","GIANT EAGLE 6379","420 Waterfront Drive E","Homestead","PA",15120,"ALLEGHENY","","","",40.412422,-79.910011,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",258,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","261","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","36624","convenience store","7-ELEVEN STORE 36144A","95 Warrendale Bayne Road","Warrendale","PA",15086,"ALLEGHENY","","","",40.653961,-80.082291,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","262","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","37568","","CARRICK PHARMACY","2717 Brownsville Road","Pittsburgh","PA",15227,"ALLEGHENY","","","",40.383907,-79.977432,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",181,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","263","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","37817","convenience store","DOLLAR GENERAL 19008","1215 Brighton Road","Pittsburgh","PA",15233,"ALLEGHENY","","","",40.454773,-80.014885,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","264","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","38615","","BASNET FOODS LLC","1902 Grandview Avenue","McKeesport","PA",15132,"ALLEGHENY","","","",40.340015,-79.836929,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","265","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","38634","","RIMAL BROTHERS LLC","4040 Saw Mill Run Boulevard","Pittsburgh","PA",15227,"ALLEGHENY","","","",40.367867,-79.983757,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",263,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","266","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","38873","convenience store","SPEEDWAY 2911","1200 Long Run Road","White Oak","PA",15131,"ALLEGHENY","","","",40.333549,-79.812927,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","267","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","39048","","MOON TOWNSHIP FARMER'S MARKET","1000 Beaver Grade Road","Moon Township","PA",15108,"ALLEGHENY","","","",40.505177,-80.207275,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","268","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","39191","supermarket","ALDI 96","1160 Washington Avenue","Carnegie","PA",15106,"ALLEGHENY","","","",40.396835,-80.084763,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","269","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","39878","","CENTER POINT","4061 Perrysville Avenue","Pittsburgh","PA",15214,"ALLEGHENY","","","",40.492413,-80.021538,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","270","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","40002","","SHOP MART","625 Ardmore Boulevard","Pittsburgh","PA",15221,"ALLEGHENY","","","",40.437172,-79.873596,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","271","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","40137","","SHERADEN SHOPPE N KITCHEN","2827 Chartiers Avenue","Pittsburgh","PA",15204,"ALLEGHENY","","","",40.453438,-80.054932,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",46,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","272","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","40436","farmer's market","JUST HARVEST - LARIMER FARMERS MARKET","311 Larimer Avenue","Pittsburgh","PA",15206,"ALLEGHENY","","","",40.464596,-79.915649,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",77,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","273","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","40734","","GALAXY SUPERMARKET INC","801 Broadway Avenue","McKees Rocks","PA",15136,"ALLEGHENY","","","",40.472935,-80.074753,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",271,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","274","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","40755","convenience store","SHEETZ 677","3109 Washington Pike","Bridgeville","PA",15017,"ALLEGHENY","","","",40.348637,-80.111542,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","275","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","40793","","MEMES MARKET","1608 Walz Street","Pittsburgh","PA",15212,"ALLEGHENY","","","",40.463306,-79.991203,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","276","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","40913","","MAMA LENA'S ITALIAN DELI","647 Broadway Avenue","McKees Rocks","PA",15136,"ALLEGHENY","","","",40.471928,-80.072762,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",274,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","277","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","41274","","SPEED MART","209 Third Street","Dravosburg","PA",15034,"ALLEGHENY","","","",40.349373,-79.891808,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","278","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","41414","convenience store","DOLLAR GENERAL 19485","289 Oak Road","Gibsonia","PA",15044,"ALLEGHENY","","","",40.629856,-79.888435,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","279","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","41512","","PITALAND INC.","620 Brookline Boulevard","Pittsburgh","PA",15226,"ALLEGHENY","","","",40.395084,-80.021919,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",277,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","280","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","41541","supermarket","ALDI 44","100 Aldi Drive","North Versailles","PA",15137,"ALLEGHENY","","","",40.369694,-79.779541,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","281","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","41747","convenience store","FAMILY DOLLAR 32538","10707 Frankstown Road","Pittsburgh","PA",15235,"ALLEGHENY","","","",40.461147,-79.841866,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",174,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","282","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","42544","","R&M VARIETY STORE","1739 Pennsylvania Avenue","West Mifflin","PA",15122,"ALLEGHENY","","","",40.362057,-79.861015,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","283","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","43098","convenience store","DOLLAR GENERAL STORE 18057","93 Joseph Street","Pittsburgh","PA",15227,"ALLEGHENY","","","",40.389996,-79.965088,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","284","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","43789","convenience store","SHEETZ 629","5554 Steubenville Pike","McKees Rocks","PA",15136,"ALLEGHENY","","","",40.450958,-80.127953,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","285","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","43869","","BRADDOCK AVENUE EXPRESS","1101 S Braddock Avenue","Pittsburgh","PA",15218,"ALLEGHENY","","","",40.432709,-79.893913,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",283,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","286","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","44106","","THE AVENUE","1614 Penn Avenue","Pittsburgh","PA",15221,"ALLEGHENY","","","",40.442871,-79.86721,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","287","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","44574","","SAAD UNITED INC","1318 Federal Street","Pittsburgh","PA",15212,"ALLEGHENY","","","",40.457172,-80.007156,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",285,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","288","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","44620","convenience store","SHEETZ 582","4723 William Penn Highway","Monroeville","PA",15146,"ALLEGHENY","","","",40.434216,-79.732582,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","289","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","44862","","ELIZABETH PHARMACY, INC.","5041 2nd Avenue","Pittsburgh","PA",15207,"ALLEGHENY","","","",40.4072,-79.943268,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","290","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","44963","","UPNA BAZAAR","2880 Banksville Road","Pittsburgh","PA",15216,"ALLEGHENY","","","",40.403854,-80.040253,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",288,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","291","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","45148","","OAK HILL MARKET","504 Oak Hill Drive","Pittsburgh","PA",15213,"ALLEGHENY","","","",40.44149,-79.969978,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",289,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","292","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","45588","convenience store","SHEETZ 515","4599 Library Road","Bethel Park","PA",15102,"ALLEGHENY","","","",40.351242,-80.023338,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","293","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","45891","convenience store","P&W MINI MART 1","410 Scenery Drive","Elizabeth","PA",15037,"ALLEGHENY","","","",40.277,-79.837448,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",291,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","294","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","46134","","SQUIDS COFFEE SHOP","607 Grant Avenue","Duquesne","PA",15110,"ALLEGHENY","","","",40.372093,-79.851341,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",292,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","295","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","46181","convenience store","COGO'S 1493","620 Lincoln Avenue","Bellevue","PA",15202,"ALLEGHENY","","","",40.497433,-80.059196,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",293,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","296","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","46489","convenience store","JIMIT SUNOCO","2904 Fifth Avenue","McKeesport","PA",15132,"ALLEGHENY","","","",40.358593,-79.831512,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","297","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","46610","convenience store","COGOS 1780","3402 Main Street","Homestead","PA",15120,"ALLEGHENY","","","",40.386551,-79.90274,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","298","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","46625","supermarket","WHOLE FOODS MARKET 10377","10576 Perry Highway","Wexford","PA",15090,"ALLEGHENY","","","",40.612068,-80.054199,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",NA,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","299","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","47020","supermarket","GORDON FOOD SERVICE STORE LLC MP 136","1 Urbano Way","Pittsburgh","PA",15205,"ALLEGHENY","","","",40.457901,-80.166237,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",297,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","300","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","48098","","WHITEHALL CENTER","1406 Radford Road","Pittsburgh","PA",15227,"ALLEGHENY","","","",40.363575,-79.96801,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",298,NA,NA,"0"
"food-data/Cleaned_data_files//cleaned_PA_SNAP.csv","301","USDA Food and Nutrition Service","https://services1.arcgis.com/RLQu0rK7h4kbsBq5/arcgis/rest/services/Store_Locations/FeatureServer","48747","convenience store","RITE AID 10937","623 Smithfield Street","Pittsburgh","PA",15222,"ALLEGHENY","","","",40.442158,-79.997299,"USDA Food and Nutrition Service","","",1,NA,NA,NA,NA,0,"0","no type;no phone;no date/time info",299,NA,NA,"0"
