id,source_org,source_file,original_id,type,name,address,city,state,zip_code,county,location_description,phone,url,latitude,longitude,latlng_source,date_from,date_to,SNAP,WIC,FMNP,fresh_produce,food_bucks,free_distribution,open_to_spec_group,data_issues
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,1680,farmer's market,Misera Edward,Butler  Logan Rd,Tarentum,PA,15084,Allegheny,June - October Saturday - Sunday 11:00 AM - 4:00 PM ,,,40.5805077,-79.800098,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,1060,farmer's market,Soergel Orchards,2573 Brandt School Road,Wexford,PA,15090,Allegheny,June - November Monday - Sunday 9:00 AM - 6:00 PM ,7249351743,,40.6153181,-80.0928344,FMNP Markets,June 1,November 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,1485,farmer's market,Bloomfield Farmers Market,5050 Liberty Ave,Pittsburgh,PA,15224,Allegheny,June - November Saturday 10:00 AM - 1:00 PM ,,,40.4590954,-79.9442895,FMNP Markets,June 1,November 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,1486,farmer's market,Oakland,Schenley Plaza,Pittsburgh,PA,15213,Allegheny,,7244446594,,0.0,0.0,FMNP Markets,,,,,1,1,,0,0,location_description missing;SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,1538,farmer's market,Green Tree Farmer's Market in the Park,895 Greentree Road,Pittsburgh,PA,15220,Allegheny,June - October Thursday 4:00 PM - 7:00 PM ,4129211110,,40.4233586,-80.0444059,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,1477,farmer's market,Wexford Farms,550 Warrendale Road,Wexford,PA,15090,Allegheny,June - October Monday - Sunday 8:00 AM - 3:00 PM ,7246251635,,40.6520911,-80.0562206,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,1512,farmer's market,Dillner Family Farm,4140/Sandy Hill Road,Gibsonia,PA,15044,Allegheny,June - November Monday - Sunday 10:00 AM - 6:00 PM ,7244446594,,40.6681675,-79.9237499,FMNP Markets,June 1,November 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,428,farmer's market,North Side Farmers Market,East Ohio St. amd Cedar Ave.,Pittsburgh,PA,15212,Allegheny,June - November Friday 3:00 PM - 7:00 PM ,4124226523,,40.5167764,-80.030741,FMNP Markets,June 1,November 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,489,farmer's market,Farmers Market Cooperative of East Liberty,344 North Sheridan Avenue,Pittsburgh,PA,15206,Allegheny,June - November Saturday 5:00 AM - 12:00 PM ,4126611875,,40.4644172,-79.9214983,FMNP Markets,June 1,November 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,545,farmer's market,Mt Lebanon Farmers Market,975 Washington Road,Pittsburgh,PA,15228,Allegheny,June - October Saturday 9:00 AM - 12:00 PM ; June - October Wednesday 4:00 PM - 7:00 PM ,4127205163,,40.374029,-80.047817,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,819,farmer's market,Harvest Valley Farm Market & Bakery,6003 Cunningham Road,Gibsonia,PA,15044,Allegheny,"June - November Saturday 9:00 AM - 5:00 PM 
June - November Sunday 10:00 AM - 5:00 PM 
June - November Monday, Tuesday, Wednesday, Thursday, Friday, Sunday 10:00 AM - 5:00 PM ",7248983276,,40.66388,-79.937014,FMNP Markets,June 1,November 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,929,farmer's market,Forest Hills Farmers Market,1840 Ardmore Blvd,Forest Hills,PA,15221,Allegheny,June - October Friday 4:00 PM - 7:00 PM ,7243391709,,40.4249212,-79.8611049,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,928,farmer's market,Bridge's Farm and Greenhouses,7108 Leechburg Road,New Kensington,PA,15068,Allegheny,June - November Monday - Sunday 10:00 AM - 5:00 PM ,7243391709,,40.5128978,-79.7632284,FMNP Markets,June 1,November 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,242,farmer's market,Pittsburgh Market Square,Market Square,Pittsburgh,PA,15222,Allegheny,June - November Thursday 10:00 AM - 2:00 PM ,,,40.4404983,-80.0029492,FMNP Markets,June 1,November 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,296,farmer's market,Southside Farmers Market,18th and Carson Streets,Pittsburgh,PA,15203,Allegheny,,,,40.4287528,-79.980545,FMNP Markets,,,,,1,1,,0,0,location_description missing;SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,303,farmer's market,Sturges Orchards,1734 Penn Ave,Pittsburgh,PA,15222,Allegheny,June - November Saturday 8:00 AM - 4:00 PM ,7247528920,,40.450203,-79.9848674,FMNP Markets,June 1,November 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,317,farmer's market,Triple B Farms,823 Berry Lane,Monongahela,PA,15063,Allegheny,"June - October Saturday - Sunday 9:00 AM - 5:00 PM 
June - October Monday - Friday 9:00 AM - 6:00 PM ",7242583557,,40.227675,-79.946589,FMNP Markets,June 1,October 31,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,406,farmer's market,Janoski's Farm,1714 Route 30,Clinton,PA,15026,Allegheny,June - November Monday - Sunday 9:00 AM - 6:00 PM ,7248993438,,40.6308623,-79.8263713,FMNP Markets,June 1,November 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
,FMNP Markets,https://services5.arcgis.com/n3KaqXoFYDuIhfyz/ArcGIS/rest/services/FMNPMarkets/FeatureServer,425,farmer's market,Moon Farmers Market,1350 Joe DeNardo Way,Moon Township,PA,15108,Allegheny,June - September Wednesday 3:00 PM - 6:00 PM ,4122621700,,40.4910599,-80.1845679,FMNP Markets,June 1,September 30,,,1,1,,0,0,SNAP missing;WIC missing;food_bucks missing;
