id,source_org,source_file,original_id,type,name,address,city,state,zip_code,county,location_description,phone,url,latitude,longitude,latlng_source,date_from,date_to,SNAP,WIC,FMNP,fresh_produce,food_bucks,free_distribution,open_to_spec_group,data_issues
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,87361,summer meal site,Morningside Church Of God In Christ,5173 Dearborn Street,Pittsburgh,PA,,Allegheny,,4123619865.0,,40.46537938,-79.94004771,USDA Food and Nutrition Service,2019-07-08,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,86271,summer meal site,Grace Memorial Church,1000 Bryn Mawr Road,Pittsburgh,PA,,Allegheny,,4124801779.0,,40.45121422,-79.95698177,USDA Food and Nutrition Service,2019-06-24,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,89004,summer meal site,Wesley Center Church,2701 Centre Avenue,Pittsb Urgh,PA,,Allegheny,,4126219612.0,,40.44737596,-79.96714772,USDA Food and Nutrition Service,2019-06-24,2019-08-08,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,88879,summer meal site,Valleyview Presbyterian Church,601 N. Aiken Avenue,Pittsburgh,PA,,Allegheny,,4123610870.0,,40.47088807,-79.93265724,USDA Food and Nutrition Service,2019-06-24,2019-07-25,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,85603,summer meal site,Crafton Heights Open Door,12 Stratmore Avenue,Pittsburgh,PA,,Allegheny,,4129216153.0,,40.43815625,-80.0558958,USDA Food and Nutrition Service,2019-06-17,2019-07-26,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,84739,summer meal site,Ammon Recreation Center,2217 Bedford Avenue,Pittsburgh,PA,,Allegheny,,4122552501.0,,40.44847425,-79.97771321,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,93508,summer meal site,Lighthouse Church,810 Fisher Street,Pittsburgh,PA,,Allegheny,,4125376537.0,,40.41101892,-79.97428985,USDA Food and Nutrition Service,2019-06-17,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,125383,summer meal site,Homewood Church Of God,7240 Frankstown Avenue,Pittsburgh,PA,,Allegheny,,4126068293.0,,40.45714288,-79.89530869,USDA Food and Nutrition Service,2019-06-17,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,86659,summer meal site,Jefferson Recreation Center,605 Redknap Street,Pittsburgh,PA,,Allegheny,,4123237268.0,,40.45939672,-80.01452901,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,85540,summer meal site,Community Empowerment Association,7120 Kelly Street,Pittsburgh,PA,,Allegheny,,4123712689x50,,40.45570993,-79.89797787,USDA Food and Nutrition Service,2019-07-01,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,87213,summer meal site,Mckinley Park,900 Delmont Avenue (Voices Against Violence/ Elderado Center),Pittsburgh,PA,,Allegheny,,4122259453.0,,40.41497561,-80.00393478,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,88015,summer meal site,Ream Pool,321 Merrimac Street,Pittsburgh,PA,,Allegheny,,4125138997.0,,40.43149444,-80.01365513,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,87615,summer meal site,Northview Heights Recreation Center,524 Mt. Pleasant Road,Pittsburgh,PA,,Allegheny,,4122370804.0,,40.47789611,-80.00035647,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,87694,summer meal site,Ormsby Recreation Center,79 S. 22Nd Street,Pittsburgh,PA,,Allegheny,,4124888306.0,,40.42845526,-79.97453899,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,87767,summer meal site,Paulson Recreation Center,1201 Paulson Avenue,Pittsburgh,PA,,Allegheny,,4126653627.0,,40.46805552,-79.90344988,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,84909,summer meal site,Beechview Spray Park,Orangewood Avenue (Vanucci Field),Pittsburgh,PA,,Allegheny,,4127595934.0,,40.41237859,-80.01838564,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,88804,summer meal site,Troy Hill Spray Park,1200 Goettmann Street,Pittsburgh,PA,,Allegheny,,4122443911.0,,40.45822046,-79.98971165,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,88728,summer meal site,Thelma Lovette Ymca,2114 Centre Ave,Pittsburgh,PA,,Allegheny,,4123150987.0,,40.44469687,-79.97797977,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,88210,summer meal site,Salvation Army - Homewood,8020 Frankstown Avenue,Pittsburgh,PA,,Allegheny,,4122421434x203,,40.45543056,-79.8838233,USDA Food and Nutrition Service,2019-07-01,2019-07-26,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,88960,summer meal site,Warrington Recreation Center,329 E. Warrington Avenue,Pittsburgh,PA,,Allegheny,,4124888369.0,,40.42107644,-80.00092291,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,86508,summer meal site,Homewood - Brushton Ymca,7140 Bennett Street,Pittsburgh,PA,,Allegheny,,4125375512x13,,40.45660695,-79.89745791,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,88208,summer meal site,Salvation Army - Broadhead,1821 Broadhead Street,Pittsburgh,PA,,Allegheny,,4129219780.0,,40.46902158,-79.89140274,USDA Food and Nutrition Service,2019-06-24,2019-07-26,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,87608,summer meal site,Northside Bethany House,1500 Chicago Street,Pittsburgh,PA,,Allegheny,,4123222995.0,,40.47922908,-79.99856536,USDA Food and Nutrition Service,2019-06-24,2019-08-11,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,87819,summer meal site,Phillips Park,201 Parkfield,Pittsburgh,PA,,Allegheny,,4128857445.0,,40.39156813,-79.99045306,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,88485,summer meal site,St. Andrew Lutheran Church,218 Alter Street,Pittsburgh,PA,,Allegheny,,4122793615.0,,40.41508621,-80.07502214,USDA Food and Nutrition Service,2019-06-17,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,127445,summer meal site,Schenley Heights,3171 Ewart Drive,Pittsburgh,PA,,Allegheny,,4126213341.0,,40.4485944,-79.95941035,USDA Food and Nutrition Service,2019-06-24,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,56160,summer meal site,Three Rivers Manor,125 Rhine Place,Pittsburgh,PA,,Allegheny,,4122310111.0,,40.46728167,-79.99339917,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,63287,summer meal site,Allegheny Commons Park,700 Arch Street - Mobile Food Truck (Near National Aviary),Pittsburgh,PA,,Allegheny,,4122443911.0,,40.45205189,-80.00868417,USDA Food and Nutrition Service,2019-06-20,2019-06-20,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,90185,summer meal site,Carnegie Library - Homewood,7101 Hamilton Avenue,Pittsburgh,PA,,Allegheny,,4127313080.0,,40.45504607,-79.89930388,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,90188,summer meal site,Carnegie Library -Hill District,2177 Centre Avenue,Pittsburgh,PA,,Allegheny,,4122813753.0,,40.44533598,-79.9766503,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,90198,summer meal site,Carnegie Library -West End,47 Wabash Street,Pittsburgh,PA,,Allegheny,,4129211717.0,,40.439223,-80.03438643,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,90187,summer meal site,Carnegie Library -Hazelwood,5006 Second Avenue,Pittsburgh,PA,,Allegheny,,4124212517.0,,40.40826668,-79.94363796,USDA Food and Nutrition Service,2019-07-02,2019-08-22,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,85258,summer meal site,Carnegie Library -Brookline,708 Brookline Blvd,Pittsburgh,PA,,Allegheny,,4125611003.0,,40.39457999,-80.02117754,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,90197,summer meal site,Carnegie Library Of Pittsburgh-Woods Run,1201 Woods Run Avenue,Pittsburgh,PA,,Allegheny,,4127613730.0,,40.47644318,-80.03031240000001,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,90195,summer meal site,Carnegie Library Of Pittsburgh-Oakland/Main,4400 Forbes Avenue (Child Department And Teen Department),Pittsburgh,PA,,Allegheny,,4126223121.0,,40.44427092,-79.94919396,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,91028,summer meal site,Life Works Of Western Pa,1323 Forbes Avenue,Pittsburgh,PA,,Allegheny,,4124712600.0,,40.43778245,-79.98773027,USDA Food and Nutrition Service,2019-06-24,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,91372,summer meal site,Northside Coalition For Fair Housing,1821 Brighton Raod,Pittsburgh,PA,,Allegheny,,4123215527.0,,40.46012361,-80.01799279,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,125376,summer meal site,Hip Hop Orchestra,116 S Highland Avenue,Pittsburgh,PA,,Allegheny,,4126120499.0,,40.46093924,-79.92490816,USDA Food and Nutrition Service,2019-07-22,2019-07-26,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,92062,summer meal site,Urban Pathways Charter School,914 Penn Avenue,Pittsburgh,PA,,Allegheny,,4123924601.0,,40.44391709,-79.99757443,USDA Food and Nutrition Service,2019-07-08,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,125224,summer meal site,Church Of The Holy Cross,7507 Kelly Street,Pittsburgh,PA,,Allegheny,,4122423209.0,,40.45445611,-79.89222724,USDA Food and Nutrition Service,2019-06-24,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,127505,summer meal site,Urban Academy,437 Turret Street,Pittsburgh,PA,,Allegheny,,4123611008x217,,40.46196065,-79.9099369,USDA Food and Nutrition Service,2019-07-08,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,128068,summer meal site,Carnegie Library Of Pittsburgh - Allegheny,1230 Federal Street,Pittsburgh,PA,,Allegheny,,4125782599.0,,40.45667934,-80.00697741,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,72959,summer meal site,Summerbridge Pittsburgh,315 Academy Ave.,Sewickley,PA,,Allegheny,,4127412230x3143,,40.54380546,-80.18958906,USDA Food and Nutrition Service,2019-06-24,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,64397,summer meal site,Magee Recreation Center,745 Greenfield Avenue,Pittsburgh,PA,,Allegheny,,4124226546.0,,40.42413951,-79.93678050000001,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,147350,summer meal site,Schenley Oval/Sportsplex,100 Overlook Drive - Mobile Food Truck (Schenley Oval Sportsplex),Pittsburgh,PA,,Allegheny,,4122443911.0,,40.3885601,-80.05024271,USDA Food and Nutrition Service,2019-06-21,2019-06-21,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,95217,summer meal site,Phipps Conservatory And Botanical Garden,1 Schenley Park,Pittsburgh,PA,,Allegheny,,4128891194.0,,40.43416644,-79.9521634,USDA Food and Nutrition Service,2019-06-17,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,145769,summer meal site,Baldwin Community United Methodist Church,5230 Wolfe Dr.,Pittsburgh,PA,,Allegheny,,4128852255x0,,40.34285589,-79.97779401,USDA Food and Nutrition Service,2019-06-24,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,146125,summer meal site,Crawford Village,1 Crawford Village,Mckeesport,PA,,Allegheny,,4124019281.0,,40.35065181,-79.83901054,USDA Food and Nutrition Service,2019-06-17,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,146478,summer meal site,Gwen'S Girls - Clairton,307 Shaw Avenue,Clairton,PA,,Allegheny,,4122513530.0,,40.29625588,-79.88088969,USDA Food and Nutrition Service,2019-06-17,2019-08-15,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,146547,summer meal site,Holy Ghost Fun Outreach Ministries,3534 Laketon Road (Front),Penn Hills,PA,,Allegheny,,4122909946.0,,40.45901887,-79.84487269,USDA Food and Nutrition Service,2019-06-17,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,146972,summer meal site,Most Holy Name School,1515 Tinsbury Street,Pittsburgh,PA,,Allegheny,,4126239379.0,,40.46427631,-79.98337224,USDA Food and Nutrition Service,2019-06-17,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,147758,summer meal site,West Wilmerding Park,311 Tintsman Avenue,North Versailles,PA,,Allegheny,,4123893406.0,,40.39784055,-79.81930511,USDA Food and Nutrition Service,2019-06-12,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,147678,summer meal site,Verona Presbyterian Church,566 South Avenue,Verona,PA,,Allegheny,,4124187371.0,,40.50453557,-79.8364155,USDA Food and Nutrition Service,2019-06-17,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,147240,summer meal site,Rankin Christian Center,230 3Rd Avenue,Rankin,PA,,Allegheny,,8142548578.0,,40.41194284,-79.87986974,USDA Food and Nutrition Service,2019-06-17,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,147274,summer meal site,Resurrection Baptist Church,504 Fourth St.,Braddock,PA,,Allegheny,,4123511315.0,,40.40655773,-79.86963875,USDA Food and Nutrition Service,2019-06-24,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,146484,summer meal site,Hamilton Playground,120 Hamilton Avenue,Turtle Creek,PA,,Allegheny,,4128613615.0,,40.4134829,-79.820891,USDA Food and Nutrition Service,2019-06-24,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,146495,summer meal site,Harrison Village,1200 Market Street,Mckeesport,PA,,Allegheny,,4124527035.0,,40.34324092,-79.86500444,USDA Food and Nutrition Service,2019-06-17,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,147641,summer meal site,Union Baptist Church Of Swissvale,2117 Collingwood Avenue,Swissvale,PA,,Allegheny,,4129691278.0,,40.41708239,-79.88863988,USDA Food and Nutrition Service,2019-06-17,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,146924,summer meal site,Millvale Boys And Girls Club,100 Howard,Pittsburgh,PA,,Allegheny,,4128215779.0,,40.48047289,-79.97659453,USDA Food and Nutrition Service,2019-06-17,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,40928,summer meal site,Allderdice Hs,2409 Shady Avenue,Pittsburgh,PA,,Allegheny,,4125293300x3300,,40.42988712,-79.92031805,USDA Food and Nutrition Service,2019-08-12,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,42355,summer meal site,Concord El Sch,22350 Brownsville Road,Pittsburgh,PA,,Allegheny,,4125293300x2515,,40.40031914,-79.98913780000001,USDA Food and Nutrition Service,2019-06-24,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,144701,summer meal site,Sharpsburg Family Worship Center,200 8Th Street,Sharpsburg,PA,,Allegheny,,4127191983.0,,40.49531341,-79.93452636,USDA Food and Nutrition Service,2019-06-17,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,144644,summer meal site,Salvation Army-Homestead,104 East Ninth Street,Homestead,PA,,Allegheny,,4124612460x1,,40.40560255,-79.91111467,USDA Food and Nutrition Service,2019-06-24,2019-07-25,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,142198,summer meal site,Bjwl Groveton Village,511 Groveton Drive,Coraopolis,PA,,Allegheny,,4123297249.0,,40.504898,-80.14158445,USDA Food and Nutrition Service,2019-06-10,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,142199,summer meal site,Bjwl Hawkins Village,500 Kenmawr Ave,Rankin,PA,,Allegheny,,4122713418.0,,40.41266339,-79.87633670000001,USDA Food and Nutrition Service,2019-06-10,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,142200,summer meal site,Bjwl Hays Manor,205 Locust Street,Mckees Rocks,PA,,Allegheny,,4127717478.0,,40.46673915,-80.05622355,USDA Food and Nutrition Service,2019-06-10,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,142201,summer meal site,Bjwl Meyers Ridge,901 Gray Street,Mckees Rocks,PA,,Allegheny,,4127787965.0,,40.46938799,-80.06516288,USDA Food and Nutrition Service,2019-06-10,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,142202,summer meal site,Bjwl Millvue Acres,1001 Marion Circle,Clairton,PA,,Allegheny,,4122330646.0,,40.28962853,-79.87753242,USDA Food and Nutrition Service,2019-06-10,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,142203,summer meal site,Bjwl Orchard Park,1001 Ridge Street,Duquesne,PA,,Allegheny,,4128964456.0,,40.36332181,-79.84730346,USDA Food and Nutrition Service,2019-06-10,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,142204,summer meal site,Bjwl Pleasant Ridge,251 Jefferson Drive,Mckees Rocks,PA,,Allegheny,,4123315469.0,,40.47997133,-80.07639168,USDA Food and Nutrition Service,2019-06-10,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,142205,summer meal site,Bjwl Prospect Terrace,138 Prospect Drive,East Pittsburgh,PA,,Allegheny,,4128241555.0,,40.40404858,-79.83498732,USDA Food and Nutrition Service,2019-06-10,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,144831,summer meal site,St. Clair Pavilion,St. Clair Avenue,Clairton,PA,,Allegheny,,4126286006.0,,40.2926873,-79.88396263,USDA Food and Nutrition Service,2019-06-10,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,142359,summer meal site,Calhoun Community Park,3650 Fieldstone Drive,West Homestead,PA,,Allegheny,,4126704613.0,,40.39411735,-79.91535406,USDA Food and Nutrition Service,2019-06-10,2019-07-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,143054,summer meal site,Founders Hall,3600 O'Neil Blvd,Mckeesport,PA,,Allegheny,,4128896430.0,,40.34707149,-79.83421025,USDA Food and Nutrition Service,2019-06-10,2019-07-26,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,143527,summer meal site,Kaboom Playground #1,Corner Of Reed Street & Mitchell Avenue,Clairton,PA,,Allegheny,,5732308603.0,,40.290525,-79.880094,USDA Food and Nutrition Service,2019-06-10,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,143528,summer meal site,Kaboom Playground #2,N. 3Rd Street And Division Avenue,Clairton,PA,,Allegheny,,4124259205.0,,40.305375,-79.888221,USDA Food and Nutrition Service,2019-06-10,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,145145,summer meal site,Twin Rivers Elementary,1600 Cornell Street,Mckeesport,PA,,Allegheny,,4126643783.0,,40.34487547,-79.85811557,USDA Food and Nutrition Service,2019-06-10,2019-07-26,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,142825,summer meal site,Duquesne - West Mifflin Boys & Girls Club,29 North 3Rd Street,Duquesne,PA,,Allegheny,,4124693836.0,,40.37381099,-79.84886324,USDA Food and Nutrition Service,2019-06-13,2019-08-09,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,138661,summer meal site,Assemble,4824 Penn Ave,Pittsburgh,PA,,Allegheny,,4126616111.0,,40.4653617,-79.94586693,USDA Food and Nutrition Service,2019-06-18,2019-08-23,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,148573,summer meal site,Holiday Park El Sch,313 Holiday Park Drive,Plum,PA,,Allegheny,,4127986367.0,,40.47430519,-79.71562182,USDA Food and Nutrition Service,2019-06-24,2019-08-01,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149165,summer meal site,Sampson Family Ymca,2200 Golden Mile Highway,Pittsburgh,PA,,Allegheny,,4123345588.0,,40.45980539,-79.70695526,USDA Food and Nutrition Service,2019-06-17,2019-07-26,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,148739,summer meal site,Lincoln Family Center,7300 Ridgeview Ave,Pittsburgh,PA,,Allegheny,,4126611057.0,,40.46778976,-79.88562872,USDA Food and Nutrition Service,2019-06-24,2019-08-16,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,149516,summer meal site,Woodland Hills Intermediate School,7600 Evans Street,Swissvale,PA,,Allegheny,,4127311300x5170,,40.41907211,-79.87715336,USDA Food and Nutrition Service,2019-06-24,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,90472,summer meal site,East End Cooperative Ministry,325 Emerson Street,Pittsburgh,PA,,Allegheny,,4123457172.0,,40.45572401,-79.92391784,USDA Food and Nutrition Service,2019-07-01,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
,USDA Food and Nutrition Service,Summer_Meal_Sites_2019.csv,90123,summer meal site,Calvary Church,315 Shady Avenue,Pittsburgh,PA,,Allegheny,,4124959866.0,,40.45643862,-79.92246808,USDA Food and Nutrition Service,2019-07-01,2019-08-02,0,0,0,,0,1,children and teens 18 and younger,zip_code missing;
